timestamp_us,ch0,ch1,ch2,ch3,ch4,ch5,time_s
91564017,1879,12,1,1,0,0,0.608
91565016,1864,12,1,1,0,0,0.608999
91566017,1929,19,4,4,3,3,0.61
91567016,2011,23,7,7,7,4,0.610999
91568016,2052,20,6,7,6,6,0.611999
91569017,2090,23,7,7,7,8,0.613
91570017,2121,24,7,9,7,10,0.614
91571017,2103,25,8,7,10,11,0.615
91572016,2160,24,9,8,10,11,0.615999
91573016,2142,27,10,11,12,11,0.616999
91574016,2215,27,10,11,11,15,0.617999
91575017,2208,25,9,10,11,13,0.619
91576016,2159,25,8,9,7,11,0.619999
91577016,2077,19,7,8,6,7,0.620999
91578017,2072,20,6,6,7,6,0.622
91579017,2026,19,5,3,7,5,0.623
91580016,1940,14,3,4,0,0,0.623999
91581017,1992,16,3,3,4,1,0.625
91582016,1961,16,3,3,2,3,0.625999
91583017,1941,16,1,1,0,0,0.627
91584016,1904,11,3,2,4,0,0.627999
91585016,1913,15,3,2,1,0,0.628999
91586017,1920,16,3,3,2,3,0.63
91587017,2024,20,6,7,5,3,0.631
91588016,2061,22,8,4,4,5,0.631999
91589017,2106,23,8,7,9,7,0.633
91590016,2147,25,8,10,10,11,0.633999
91591016,2140,23,9,8,7,12,0.634999
91592017,2156,25,8,9,9,8,0.636
